Elevation,Slope,Rainfall,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Standard_yield
229.88246,2.1690466,1531,12.65,0.61,Peaty,4.547380054,0.000136801,0.335727686
644.8789,18.235306,411.3,12.5,0.58,Sandy,5.157296287,0.230616026,0.429441012
527.9363,6.023592,1234.7,13.85,0.6,Peaty,5.586415695,0.095038935,0.488878038
731.7552,0.51860046,2074.5,13.9,0.65,Volcanic,4.662243104,0.304965527,0.50287968
743.0405,8.946849,589.3,12.55,0.56,Sandy,6.228560554,0.047763521,0.615949009
742.6182,5.0327473,2159.5,14.35,0.67,Volcanic,5.599402816,0.38101215,0.578023344
833.0351,6.6993227,694.1,13.3,0.57,Sandy,5.541007047,0.225070064,0.630767773
477.01852,13.176778,1726.1,12,0.66,Silt,6.5472263,0.237550964,0.484529825
900.8262,15.365455,891.5,14,0.61,Rocky,4.059363793,0.223823288,0.443817786
542.3099,7.932078,1473.2,13.45,0.63,Silt,7.139271408,0.008376722,0.387565456
738.44916,15.654009,2092.8,14.5,0.7,Volcanic,4.043143256,0.326907496,0.648713497
675.4312,20.761496,775.7,12.25,0.62,Sandy,6.199537434,0.384421361,0.514794459
844.4794,12.948396,591.3,14.6,0.58,Rocky,5.834799453,0.241727909,0.562809153
821.42914,5.0850906,571.9,14.35,0.55,Sandy,6.245945252,0.217343815,0.574592646
433.12622,22.359333,1930.5,14.25,0.71,Silt,6.592203348,0.043744062,0.515690084
859.8269,25.176376,674.7,13.15,0.62,Sandy,4.568080308,0.28566358,0.447514299
529.9111,13.621492,476.1,14,0.57,Loamy,5.067637717,0.028221212,0.596859059
878.3041,20.75044,620.1,13.3,0.6,Rocky,4.688504086,0.280054626,0.505740874
646.9924,28.04732,387.4,11.7,0.61,Sandy,5.994923059,0.213392619,0.52364448
719.4895,7.3639503,501.5,14,0.55,Sandy,6.264484088,0.300532542,0.559541615
149.14777,26.720682,1545.6,11.95,0.69,Silt,6.830498752,0.000676665,0.482248467
632.1982,2.0356817,1187.5,13.5,0.59,Loamy,5.0280432,0.900820755,0.449119285
934.1044,27.584007,1184.3,13.35,0.67,Sandy,4.526387505,0.463407052,0.377262625
778.6651,14.945501,1331.3,13.45,0.64,Volcanic,5.32178142,0.053264946,0.524931059
687.53864,2.9613652,1445.5,13.85,0.61,Volcanic,4.264217136,0.060492604,0.713857734
706.25226,11.289413,2035.6,13.9,0.68,Volcanic,4.916955434,0.135691007,0.807320381
401.72473,18.493252,1357.3,14.6,0.65,Silt,5.515152558,0.008691744,0.39349362
841.18036,5.611379,588.3,12.35,0.55,Rocky,5.49222261,0.224281073,0.565225433
703.7155,4.7865686,2179.7,14.75,0.67,Volcanic,5.34754449,0.354297524,0.717097919
671.56824,4.195502,1380.9,12.55,0.61,Volcanic,5.214879712,0.11014836,0.448680674
715.3202,3.158702,1072.6,14.6,0.58,Sandy,5.811126852,0.137442209,0.401150511
387.34576,8.910059,1365.7,13.05,0.62,Silt,6.057350321,0.046655123,0.526177609
686.2486,15.626295,1572.3,13.75,0.66,Volcanic,4.554200699,0.123346954,0.777936339
502.5354,25.111032,1723.1,13.65,0.7,Silt,5.316246453,0.224316695,0.436578608
692.59827,10.946155,906.5,13.25,0.59,Sandy,6.240601091,0.083118289,0.439657251
659.85455,10.985446,966.2,12.65,0.6,Sandy,5.414894437,0.112768623,0.580926181
647.3038,10.182628,663.7,12,0.57,Sandy,6.481817015,0.479929044,0.487683989
636.45337,34.756046,427.2,12.55,0.63,Loamy,5.998012696,0.143086422,0.642674475
550.49396,18.113403,305.7,12.8,0.57,Loamy,6.00299549,0.16827678,0.659732349
636.2264,1.4982375,610.7,13,0.54,Loamy,6.783722587,0.195868173,0.731075491
814.7084,3.4019997,1856,12.85,0.64,Volcanic,4.882287995,0.136552217,0.824219738
553.55273,1.4723259,746.5,13.65,0.55,Loamy,6.583103272,0.4796026,0.637559567
667.72314,1.586165,588.5,13.4,0.54,Sandy,6.400296791,0.437735755,0.495560552
698.42303,23.72194,844.3,12.15,0.63,Sandy,6.023340766,0.165831724,0.539341909
691.87714,9.228923,517.7,13.45,0.56,Sandy,5.035514152,0.419831523,0.547496341
941.48236,36.344326,656.2,13.25,0.65,Sandy,4.581575488,0.231216058,0.47533787
571.9877,3.6234171,1246.7,14.35,0.6,Peaty,4.540503853,0.067062935,0.391503414
821.3304,12.018401,2209.4,14.4,0.7,Volcanic,4.347015476,0.36190063,0.6188403
687.09393,5.2733145,492.9,13,0.55,Sandy,6.333060933,0.166510597,0.583577727
703.7202,12.203582,1107.7,13.7,0.61,Sandy,5.158595742,0.127405018,0.416608415
778.9281,7.8294754,1024.2,13.7,0.59,Sandy,5.656664826,0.52412144,0.251449657
803.9176,3.5065713,559.1,12.1,0.55,Sandy,5.6758761,0.299090399,0.617850529
773.8458,21.423882,1757.2,13.6,0.69,Volcanic,5.149648337,0.173145272,0.802949632
794.03265,3.5704029,555.1,14,0.55,Sandy,5.339621079,0.248220743,0.62456337
848.6491,9.852987,900.9,13.7,0.59,Rocky,5.094143259,0.326561829,0.517758464
777.60187,4.9663243,706.2,14.55,0.56,Sandy,5.176951861,0.420159686,0.405675439
692.6595,10.001878,2137,13.35,0.68,Volcanic,5.443560989,0.385242751,0.590891797
205.7176,9.585576,1591.8,13.55,0.64,Silt,7.351929792,0.000108778,0.443546818
687.3018,7.2675195,1637.7,14,0.64,Volcanic,5.642733176,0.139506374,0.561844382
560.0701,3.4841843,885.5,12.35,0.57,Loamy,5.651566685,0.857993959,0.554852138
698.7803,5.3797994,807.8,13.55,0.57,Sandy,6.625849407,0.197392931,0.522418937
315.62393,7.8815804,1747.6,13.7,0.65,Silt,6.717251529,0.219012099,0.394281833
94.56546,15.954292,1508.8,12.45,0.66,Silt,5.480383306,0.00031315,0.41381353
870.53033,7.630557,846.1,12.5,0.58,Rocky,5.290945047,0.256296157,0.482245261
174.88147,17.84513,1601.5,11.75,0.67,Silt,7.175930179,0.007700761,0.424808181
568.11273,5.857884,315.9,13.2,0.53,Loamy,6.586575405,0.28485413,0.673854673
793.3694,3.337683,1854.4,14.95,0.64,Volcanic,4.484135474,0.07696938,0.820458595
354.7736,1.6259909,1771.5,13.9,0.63,Silt,6.762798327,8.64E-05,0.548457445
632.2726,15.433052,476.2,13.15,0.58,Loamy,5.925022559,0.437892413,0.623730374
615.7948,7.4375114,473.1,13.25,0.55,Loamy,6.113555397,0.089106087,0.716631145
855.893,2.52222,673.6,12.45,0.55,Rocky,6.145538218,0.250345704,0.634763742
779.83264,24.059874,2009.8,13.65,0.72,Volcanic,3.806462284,0.247089914,0.638646242
179.98271,16.492668,1580.5,12.35,0.66,Silt,6.382430955,0.006122079,0.525428731
379.03036,5.9764113,1731.1,14.45,0.64,Silt,6.501596424,0.063340324,0.533000422
480.2769,16.326654,1184.7,13.9,0.63,Loamy,5.962929941,0.13307133,0.614704136
371.00745,8.021963,1732.1,13.65,0.65,Silt,7.062470986,0.061012897,0.382648904
824.42725,12.210607,1048.8,12.9,0.61,Sandy,6.315917552,0.425896074,0.500658671
656.5682,17.89194,1150.5,12.7,0.63,Sandy,6.130802897,0.204360996,0.443796449
649.15796,18.062122,1533.6,12.35,0.66,Volcanic,5.191965056,0.053643912,0.497003114
638.12756,26.529602,1437.7,14.5,0.68,Volcanic,3.767732208,0.175180156,0.347608507
631.0709,18.03869,571.2,13.15,0.59,Loamy,6.02354453,0.449636628,0.610271366
405.02478,3.8286457,1874.9,13.2,0.65,Silt,6.519274246,0.152950684,0.54525302
739.94086,19.920883,1530.9,12.6,0.67,Volcanic,4.117131048,0.464638533,0.585794569
760.16766,12.363179,1757.1,14.45,0.66,Volcanic,4.219198339,0.047034871,0.761945723
559.30115,2.4494004,508.9,11.7,0.54,Loamy,5.635885517,0.199533369,0.584803778
179.99057,26.859964,1592.9,13.3,0.7,Silt,5.564673636,0.013134046,0.540171374
730.18,4.714012,651.9,11.75,0.56,Sandy,5.306047975,0.443293547,0.421340124
816.57227,12.213079,935.6,13.15,0.6,Sandy,5.562938238,0.152214383,0.604463416
811.3733,25.94351,1208.3,13.6,0.66,Volcanic,5.365392831,0.807986818,0.248894074
767.1284,44.898087,1024.2,13.15,0.71,Sandy,6.355881067,0.172356949,0.392963197
684.03656,7.1641374,1527.9,13.2,0.63,Volcanic,4.555537902,0.159320381,0.764147027
877.29584,24.591007,1153.9,12.55,0.66,Sandy,5.540466141,0.515004848,0.217738534
639.6412,15.239445,592.5,11.75,0.58,Sandy,6.403882336,0.046114846,0.550889515
751.7942,12.81966,1144.2,13.15,0.62,Sandy,5.152972088,0.08652908,0.42530558
312.2979,9.978804,1779.1,13.55,0.66,Silt,6.646492151,0.186082162,0.417846375
765.0139,3.6290095,551.4,13.9,0.55,Sandy,5.411242198,0.305745069,0.442114989
508.9925,7.359926,1110.4,12.5,0.6,Loamy,5.651080435,0.732141659,0.511297569
876.02704,12.266514,837.4,12.9,0.59,Rocky,4.288913739,0.011582758,0.456106609
650.5712,8.614178,1719.6,12.3,0.65,Volcanic,5.212020657,0.050007929,0.438535752
270.60608,0.506647,1655.8,13.5,0.62,Silt,7.295600421,0.001866087,0.322139769
485.76596,36.173443,225.6,11.35,0.62,Loamy,4.914984573,0.17477678,0.576525716
457.20328,7.3196373,1875.2,14.25,0.66,Silt,5.862178523,0.002927911,0.53904764
817.8263,8.64107,899.8,11.9,0.59,Sandy,5.522519602,0.353393374,0.574278198
245.72124,3.1925206,1609.2,12.1,0.62,Silt,7.285660177,6.20E-06,0.444170475
897.4196,3.1074836,696.8,12.95,0.55,Rocky,5.985620771,0.244580079,0.608722784
781.9132,9.118334,1245.2,13.1,0.61,Volcanic,5.171914388,0.06442416,0.682690123
717.8515,10.314909,1037.1,13.1,0.6,Sandy,6.559616213,0.1953083,0.544172186
742.5799,10.377023,794.3,13.5,0.58,Sandy,5.257500054,0.364637999,0.570452067
855.1293,20.094912,1128.9,14.25,0.64,Sandy,6.239649334,0.158377968,0.378615875
491.302,1.5414312,606.1,14.25,0.54,Loamy,5.580753098,0.370799882,0.640785879
826.0866,3.7687826,2268.5,13.55,0.67,Volcanic,5.605987779,0.231305584,0.571398836
727.44415,38.7633,486.5,12.7,0.65,Sandy,5.822256524,0.263130906,0.518710669
803.38904,16.095268,548.6,12.85,0.58,Sandy,6.4741979,0.229028201,0.603855186
878.3645,13.665555,1427.6,12.55,0.64,Volcanic,5.620829484,0.095784546,0.492793125
820.4685,6.9564214,1231.3,13.95,0.61,Volcanic,5.810449165,0.476852693,0.505236338
684.15204,12.526532,508.1,12,0.57,Sandy,4.600354008,0.417730646,0.489680876
551.7001,11.613244,715.4,12,0.58,Loamy,4.949435202,0.005981043,0.597771839
630.4427,3.2404826,921.6,11.85,0.57,Loamy,5.904784928,0.082705388,0.629157228
670.3134,33.328457,1427.2,12.95,0.7,Volcanic,5.575560081,0.142774114,0.490240916
772.8941,13.817178,881.4,12.95,0.6,Sandy,5.137007781,0.265191005,0.429389284
762.37573,8.8224535,1346.6,13.65,0.62,Volcanic,5.641386539,0.919178738,0.303248256
566.8305,22.593504,491.4,14.05,0.6,Loamy,6.182262374,0.282358323,0.684752794
531.4227,3.5884032,738.2,13.65,0.56,Loamy,5.584473933,0.142225124,0.628204924
394.63672,12.520519,1785.4,13.25,0.67,Silt,5.851486943,0.037649293,0.617406127
670.1149,2.0673258,1780.9,13.25,0.63,Volcanic,4.731202578,0.109939691,0.866906269
923.0551,24.184673,848.7,14.45,0.63,Sandy,4.563143574,0.024050153,0.428082229
724.2063,22.301006,640.5,13.35,0.61,Sandy,6.425595082,0.199575471,0.536622412
779.54785,12.151803,912.7,13.35,0.6,Sandy,5.464228196,0.358508776,0.565036104
873.91547,8.211923,829.6,12.95,0.58,Rocky,4.862108639,0.249575588,0.509529547
851.0306,4.803298,934.1,13.3,0.58,Rocky,4.33750995,0.223742334,0.42730013
407.24493,8.442481,1865.5,14.5,0.66,Silt,6.296917141,0.020441718,0.556921301
596.93176,4.5580606,400.5,13.05,0.54,Loamy,5.021509127,0.131475668,0.582585795
504.38458,10.191454,1609.6,13.2,0.65,Silt,6.204436973,0.085091522,0.485118072
498.22635,9.30007,1942,14.35,0.67,Silt,7.437807088,0.00084708,0.459916817
163.5309,10.545632,1566.3,12.45,0.64,Silt,7.18465981,6.88E-05,0.474327699
653.23566,3.0424368,1230.5,12.7,0.59,Volcanic,4.501263459,0.612506756,0.336298877
744.6239,12.010217,1410.9,12.15,0.64,Volcanic,3.870763489,0.019969547,0.613972058
732.22095,5.371285,1359.3,12.9,0.61,Volcanic,4.94341728,0.98626615,0.369045736
795.3601,9.490415,879.1,12.9,0.59,Sandy,5.024121764,0.356940357,0.546623192
731.02594,14.393995,835.2,13.5,0.6,Sandy,5.642699822,0.293591658,0.580638567
891.19653,8.8862505,1326.2,12.65,0.62,Volcanic,5.299619709,0.14239702,0.632474456
521.35895,9.159614,306.7,12.85,0.54,Loamy,5.660359262,0.151562995,0.6135693
311.00006,2.845778,1641.8,11,0.62,Silt,5.606740756,0.000461723,0.597939425
804.3117,11.048261,914.4,12.4,0.6,Sandy,6.002430604,0.37434759,0.320515939
679.8852,14.835601,1529.4,13.5,0.65,Volcanic,5.692455767,0.169109759,0.552852029
825.44525,7.482296,570.1,13,0.56,Sandy,6.357022142,0.25413762,0.554918502
508.23248,5.929151,651,12.3,0.56,Loamy,4.821640237,0.212866328,0.527685245
670.42773,11.945924,1894.5,13.95,0.67,Volcanic,4.063298324,0.233766852,0.778521766
683.98364,18.044287,1097.3,12.3,0.63,Sandy,5.016004632,0.069989751,0.527666922
600.7401,9.388646,1117.6,12.8,0.61,Loamy,5.02529394,0.208261635,0.574730696
870.71796,8.9202,626.3,13.2,0.57,Rocky,4.474026783,0.213599597,0.503571828
676.61633,32.17696,1546.3,12.65,0.71,Volcanic,4.393996206,0.069057771,0.761978699
805.4713,2.1088085,2315.8,13.2,0.67,Volcanic,5.636869927,0.350217069,0.624942297
418.76093,5.1777854,1702.7,15.15,0.64,Silt,7.34925725,0.048839915,0.503383243
881.5896,12.469486,1583.3,15.15,0.65,Volcanic,4.856050942,0.096691808,0.700104763
944.9494,7.267921,1069.2,13.65,0.6,Rocky,5.076426007,0.361943449,0.413407523
349.028,14.980385,1675.5,12.4,0.67,Silt,5.471324725,0.089229962,0.59032769
299.50497,7.4926353,1645.2,12.5,0.64,Silt,6.082071397,0.000605736,0.494845208
729.39734,20.915215,805,13.1,0.62,Sandy,5.336397633,0.295913951,0.441316024
639.21765,4.2056856,1607.9,13.1,0.63,Volcanic,5.073416283,0.012331457,0.830343126
867.8617,9.558816,724.2,13.15,0.58,Rocky,5.515585332,0.072425805,0.598651424
619.97687,1.864458,493.6,12.5,0.54,Loamy,6.517987201,0.101310672,0.589534056
714.0852,38.968655,464.3,12.25,0.65,Sandy,4.732920934,0.350182203,0.516881726
821.05066,3.0016048,561.4,13.5,0.54,Sandy,5.57160446,0.255623599,0.631886116
584.6739,10.437371,1157.7,14.8,0.61,Loamy,6.401009775,0.16762519,0.494148827
467.01422,7.101674,1604.2,12.85,0.64,Silt,6.55976063,0.108901834,0.538032347
829.69635,2.8858879,995.9,11.5,0.58,Sandy,6.29237783,0.387917988,0.320032756
316.93228,2.8583493,1725.9,13.85,0.63,Silt,5.590815137,0.012627266,0.428628611
253.1362,6.689102,1672.4,13.65,0.64,Silt,6.651633207,0.001855121,0.393765001
750.1142,18.88507,653.2,13.05,0.6,Sandy,4.782527556,0.42862808,0.527744269
711.3959,0.9386204,593.6,12.15,0.54,Sandy,6.476624979,0.422463283,0.497054437
693.27124,49.96809,442.7,12.4,0.68,Sandy,4.592124356,0.347701431,0.492895594
445.3378,7.611847,1941.1,13.65,0.66,Silt,5.787364578,0.055777777,0.614207524
642.4082,26.453074,635.3,11.05,0.62,Sandy,5.204687142,0.176946336,0.464457545
360.14154,11.993555,1665.3,13.75,0.65,Silt,7.149216796,0.152729632,0.343621291
625.5265,1.6929632,643.5,12.8,0.55,Loamy,6.222919488,0.076432874,0.711900967
858.74365,39.292286,1113.7,13.6,0.7,Sandy,4.792188548,0.144108052,0.507568634
685.1215,6.7852826,1336.6,13.7,0.61,Volcanic,5.631852989,0.120167534,0.531698454
681.60175,5.1741514,561.8,14.35,0.55,Sandy,5.46688492,0.448604995,0.429878954
715.8566,2.4029129,1720.9,13.75,0.63,Volcanic,4.231094167,0.119961352,0.767325639
420.42795,13.111409,1627.9,14.15,0.66,Silt,5.42430525,0.055294336,0.430021176
548.3911,9.947273,1791.8,13.05,0.66,Silt,6.336066617,0.239706092,0.512061494
620.1403,18.700323,637.6,14.05,0.6,Loamy,5.234266475,0.474258142,0.523256062
851.23596,2.6185684,648.5,12.6,0.55,Rocky,4.433562645,0.154016716,0.494855714
622.0514,9.804815,372.9,13.25,0.55,Loamy,6.463079692,0.318403351,0.683200812
748.9912,2.4588516,980.6,12.25,0.57,Sandy,6.414384888,0.632764623,0.414633851
514.1059,20.265495,1642.3,12.85,0.68,Silt,6.975268442,0.010971287,0.408612529
512.27246,7.709028,1364.3,13.1,0.62,Silt,6.986026615,0.035038574,0.360659395
734.7275,7.7266493,1383.1,12.1,0.62,Volcanic,4.527945069,0.878175776,0.492272489
818.57605,2.3851607,2338.5,12.75,0.68,Volcanic,4.434218687,0.342672706,0.612608981
670.27094,34.566906,1296.8,13.05,0.7,Volcanic,3.759989379,0.851151199,0.472561122
418.83047,7.246959,404,11.25,0.55,Loamy,6.163896182,0.008276566,0.655454559
419.0913,7.8697863,1542,12.95,0.63,Silt,6.577393767,0.073410471,0.410175301
344.57217,8.385743,1719.8,14.2,0.65,Silt,6.597357269,0.041963476,0.575547391
668.2825,21.29156,1209.1,15,0.65,Volcanic,4.43759524,0.218935919,0.375659564
493.86484,20.601328,734.8,13.05,0.61,Loamy,6.161020667,0.156841907,0.690977139
731.8739,14.444167,883.3,12.6,0.6,Sandy,5.393302538,0.368176053,0.418565698
864.6647,10.227065,1466.3,13.95,0.63,Volcanic,4.271079233,0.107733327,0.629827079
843.31506,22.547548,845.7,13.85,0.63,Sandy,5.911530579,0.22455626,0.520530258
661.029,6.431269,790.9,13.5,0.57,Sandy,5.454793076,0.252916277,0.584567413
773.04456,12.535802,2097.1,13.35,0.69,Volcanic,4.179425625,0.142277615,0.69002951
413.04648,11.073134,1288.3,12.5,0.62,Silt,7.00155132,5.40E-10,0.535326123
350.75995,15.971672,1828.4,13.1,0.68,Silt,6.863218382,0.185885127,0.472362837
771.6643,26.297575,690.8,13,0.63,Sandy,4.949365493,0.431710179,0.546749819
717.3265,18.991745,749.2,12.75,0.61,Sandy,4.78594817,0.360362513,0.399448161
946.13776,17.933739,1193.1,14.2,0.64,Sandy,4.564704979,0.461039358,0.375571053
699.3865,0.33702677,566.9,13.05,0.54,Sandy,5.681898609,0.232990706,0.612203114
572.8815,1.0030061,561.7,13.9,0.54,Loamy,4.890563324,0.18246693,0.58839569
100.13457,4.207744,1510,12.8,0.62,Silt,7.316254065,0.000178741,0.472119386
451.2691,3.9033477,1399.9,13.25,0.61,Peaty,4.727622952,4.15E-09,0.62699953
677.0592,6.2094617,446.7,13.1,0.55,Sandy,5.416421929,0.171641215,0.472403473
885.1217,16.673079,776.6,14.5,0.6,Rocky,5.909993549,0.202917972,0.575178715
506.97583,14.514192,1154.2,13.95,0.62,Loamy,4.911822749,0.67493627,0.484728889
709.26794,0.6834745,849.4,14.25,0.56,Sandy,5.533513307,0.472975082,0.404579077
838.5359,7.567742,1931.6,13.35,0.66,Volcanic,4.372108473,0.108718367,0.748831569
861.0339,6.7838545,1795.1,13.8,0.65,Volcanic,5.752089263,0.220425466,0.546102925
556.151,4.6752963,1886.7,13,0.65,Silt,7.081364966,0.127903719,0.468669468
568.4804,17.0679,1418.2,12.8,0.65,Silt,5.853091137,0.020498621,0.470796548
879.7055,3.4623682,851.4,12.1,0.57,Rocky,5.764875529,0.218969453,0.572825924
617.87787,3.271157,1429.5,13.65,0.61,Peaty,4.7689089,1.84E-09,0.446115739
736.14856,16.411037,1287,13.65,0.64,Volcanic,4.993653446,0.320324907,0.673132728
709.539,3.4680774,912.7,11.85,0.57,Sandy,6.598393566,0.296845249,0.488145623
953.4653,10.772144,880,13.35,0.59,Rocky,4.370488324,0.208376839,0.394634956
835.0331,10.020695,651.7,12.35,0.57,Sandy,5.699733071,0.249636928,0.627880102
651.8585,32.129253,603.5,11.6,0.64,Sandy,6.494638694,0.204144911,0.521767349
386.84885,11.375572,1344,12.45,0.63,Silt,6.618068592,0.061390622,0.604175161
750.93097,55.036686,568.8,13.4,0.71,Sandy,5.942569262,0.292498612,0.543862846
730.69495,30.52351,1641.4,12.95,0.71,Volcanic,5.168369331,0.045420993,0.468937431
373.4702,17.970093,1345.2,13,0.65,Silt,6.526089241,0.013026812,0.556329806
609.34845,1.8175572,518,12.8,0.54,Loamy,6.458533431,0.121786699,0.739033866
793.05676,4.5932817,2200,14.25,0.67,Volcanic,4.685562094,0.361358671,0.667711022
703.1617,3.8369374,820.1,14.25,0.57,Sandy,5.679157079,0.263422004,0.581234723
439.27606,1.2218006,1909.2,12.7,0.64,Silt,5.583056864,0.014463352,0.519895127
200.64993,2.6704254,1576.8,13.8,0.62,Silt,6.041061396,7.96E-06,0.566805738
702.4787,0.5918416,999,13.5,0.57,Sandy,5.790323503,0.433335652,0.568583188
593.4576,6.700195,708,13.1,0.57,Loamy,5.34213324,0.132603263,0.676352403
711.32153,1.6700432,1190.3,14.75,0.59,Sandy,6.714525179,0.897711623,0.396016213
597.1237,1.521442,1144.3,12.45,0.58,Loamy,5.524888399,0.895200396,0.546605986
727.8497,7.290034,1346.3,13.35,0.62,Volcanic,4.691975536,0.978690285,0.494008978
646.93695,17.03703,1219.8,14.05,0.64,Volcanic,4.231824546,0.030596156,0.691553516
796.23,5.9656525,1410,12.3,0.62,Volcanic,5.439262741,0.231732484,0.463256436
854.81354,9.525615,914.7,13.1,0.59,Rocky,4.525823203,0.318931707,0.450740223
770.51227,8.631739,1453.8,13.8,0.63,Volcanic,5.193830955,0.065307153,0.724219052
497.99338,2.7478042,1600.3,13.3,0.62,Silt,6.11542034,0.04016349,0.703964976
696.552,16.424477,555.4,13.8,0.59,Sandy,5.531629012,0.147871983,0.469103684
650.50134,14.044943,2089.8,13.15,0.69,Volcanic,4.110895829,0.197997961,0.733013564
634.7929,0.9205324,568.9,13.5,0.54,Loamy,6.625853697,0.148108807,0.684546742
792.62036,14.573755,569.2,13.1,0.58,Sandy,4.792013669,0.308644792,0.442477627
368.05594,23.416075,1802.9,13.65,0.7,Silt,6.427865401,0.227918002,0.529854625
952.2745,6.7115793,861,13.4,0.58,Rocky,5.721605056,0.013735742,0.620107409
300.43658,30.247576,1711.8,12.4,0.72,Silt,7.133975769,0.015102838,0.46900451
643.6647,25.165237,409.5,12,0.6,Sandy,4.741243778,0.232078353,0.51800384
616.14044,4.294516,1169.2,11.65,0.59,Loamy,6.173590584,0.850013933,0.490500785
464.84686,15.9427,1490.7,14.4,0.65,Silt,5.693957101,0.00556203,0.447504901
742.00964,1.4217737,1290,12.75,0.59,Volcanic,4.456524024,0.056554084,0.687163155
575.9232,6.0292172,1363.9,14,0.61,Peaty,5.230775464,0.025611659,0.406679999
803.45416,17.235687,675.7,14.45,0.6,Sandy,4.907208951,0.051238719,0.606875103
548.3653,20.75451,291.8,13.15,0.58,Loamy,6.399641951,0.336024253,0.654817609
837.2831,1.1235305,2366.8,13.1,0.67,Volcanic,5.388301328,0.336667086,0.560385352
708.85315,13.076683,851.2,12.7,0.6,Sandy,5.022290015,0.433853534,0.522519057
734.75867,5.3311276,869.5,13.15,0.57,Sandy,5.971255286,0.275939075,0.486594421
763.4102,6.7224565,575.8,13.7,0.56,Sandy,5.303027081,0.3862017,0.447033033
655.93225,3.0350714,1638.6,12.65,0.63,Volcanic,5.076260601,0.132531635,0.824066586
373.43402,18.702076,1576.8,13.2,0.67,Silt,5.93732328,0.053970282,0.450585152
669.0895,4.682701,1207.7,12.9,0.6,Volcanic,5.409536857,0.131570196,0.518560991
743.6042,25.503893,826.5,13.15,0.63,Sandy,6.287815575,0.349883596,0.505546203
